Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1TP_090084_20100824_20161212_01_T1,LE70900842010236ASN00,2010/08/24,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/12,2010:236:23:42:19.9930624,2010:236:23:42:46.7471874,ASN - Alice Springs  Australia,Day,17,16,178,4,4.109,2.897,2.914,9,N,LPGS_12.8.2,FULL,33.64864336,42.71753139,DE,8.506865,ETM_L1TP,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100701_20100930_01.02,2,34°36'51.98"S,149°49'41.02"E,33°39'38.05"S,149°01'23.95"E,33°57'34.60"S,151°05'04.49"E,35°15'27.65"S,148°33'06.88"E,35°33'46.15"S,150°39'13.82"E,-34.61444,149.82806,-33.66057,149.02332,-33.95961,151.08458,-35.25768,148.55191,-35.56282,150.65384,LE07_L1TP_090084_20100824_20161212_01_T1,LE70900842010236ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010236ASN00
LE07_L1TP_090084_20100808_20161213_01_T1,LE70900842010220ASN00,2010/08/08,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/13,2010:220:23:42:16.7749999,2010:220:23:42:43.5289374,ASN - Alice Springs  Australia,Day,7,7,125,4,5.442,3.401,4.248,9,N,LPGS_12.8.2,FULL,28.99101011,40.17430157,DE,2.305329,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100701_20100930_01.02,2,34°36'52.78"S,149°50'31.42"E,33°39'35.06"S,149°02'17.48"E,33°57'31.93"S,151°05'57.12"E,35°15'23.04"S,148°33'56.05"E,35°33'41.51"S,150°40'02.06"E,-34.61466,149.84206,-33.65974,149.03819,-33.95887,151.0992,-35.2564,148.56557,-35.56153,150.66724,LE07_L1TP_090084_20100808_20161213_01_T1,LE70900842010220ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010220ASN00
LE07_L1TP_090084_20100723_20161213_01_T1,LE70900842010204ASN00,2010/07/23,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/13,2010:204:23:42:17.8938750,2010:204:23:42:44.6478749,ASN - Alice Springs  Australia,Day,18,18,111,4,4.718,3.242,3.428,9,N,LPGS_12.8.2,FULL,25.52843915,37.9378658,DE,.468913,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100701_20100930_01.02,2,34°36'49.64"S,149°50'08.66"E,33°39'34.63"S,149°01'54.37"E,33°57'31.03"S,151°05'31.02"E,35°15'23.69"S,148°33'33.30"E,35°33'41.72"S,150°39'36.47"E,-34.61379,149.83574,-33.65962,149.03177,-33.95862,151.09195,-35.25658,148.55925,-35.56159,150.66013,LE07_L1TP_090084_20100723_20161213_01_T1,LE70900842010204ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010204ASN00
LE07_L1TP_090084_20100707_20161213_01_T1,LE70900842010188ASA00,2010/07/07,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/13,2010:188:23:42:16.9914375,2010:188:23:42:43.7454999,ASA - Alice Springs  Austrailia,Day,4,5,127,4,4.722,3.39,3.287,9,N,LPGS_12.8.2,FULL,23.53177511,36.1067627,DE,.382832,ETM_L1TP,ETM,DEFINITIVE,14581,16561,7291,8281,7291,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100701_20100930_01.02,2,34°36'50.51"S,149°50'00.10"E,33°39'33.05"S,149°01'47.46"E,33°57'29.45"S,151°05'20.80"E,35°15'23.15"S,148°33'31.10"E,35°33'40.68"S,150°39'31.03"E,-34.61403,149.83336,-33.65918,149.02985,-33.95818,151.08911,-35.25643,148.55864,-35.5613,150.65862,LE07_L1TP_090084_20100707_20161213_01_T1,LE70900842010188ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010188ASA00
LE07_L1TP_090084_20100621_20161213_01_T1,LE70900842010172ASA00,2010/06/21,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/13,2010:172:23:42:14.2786250,2010:172:23:42:41.0325624,ASA - Alice Springs  Austrailia,Day,57,58,37,4,5.132,4.097,3.09,9,N,LPGS_12.8.2,FULL,23.10456201,34.9233127,DE,-6.190893,ETM_L1TP,ETM,DEFINITIVE,14581,16561,7291,8281,7291,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100401_20100630_01.02,2,34°36'49.61"S,149°50'12.73"E,33°39'40.93"S,149°02'00.64"E,33°57'37.15"S,151°05'33.14"E,35°15'31.36"S,148°33'44.28"E,35°33'48.92"S,150°39'43.20"E,-34.61378,149.83687,-33.66137,149.03351,-33.96032,151.09254,-35.25871,148.5623,-35.56359,150.662,LE07_L1TP_090084_20100621_20161213_01_T1,LE70900842010172ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010172ASA00
LE07_L1TP_090084_20100605_20161214_01_T1,LE70900842010156ASN00,2010/06/05,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/14,2010:156:23:42:12.6774375,2010:156:23:42:39.4313750,ASN - Alice Springs  Australia,Day,22,22,151,4,4.527,3.308,3.09,9,N,LPGS_12.8.2,FULL,24.20074072,34.66859732,DE,-11.628284,ETM_L1TP,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100401_20100630_01.02,2,34°36'48.64"S,149°50'08.38"E,33°39'29.84"S,149°01'59.09"E,33°57'26.39"S,151°05'32.82"E,35°15'21.46"S,148°33'38.45"E,35°33'39.49"S,150°39'38.56"E,-34.61351,149.83566,-33.65829,149.03308,-33.95733,151.09245,-35.25596,148.56068,-35.56097,150.66071,LE07_L1TP_090084_20100605_20161214_01_T1,LE70900842010156ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010156ASN00
LE07_L1TP_090084_20100520_20161214_01_T1,LE70900842010140ASA00,2010/05/20,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/14,2010:140:23:42:10.8762500,2010:140:23:42:37.6302499,ASA - Alice Springs  Austrailia,Day,60,60,56,4,5.403,3.244,4.321,9,N,LPGS_12.8.2,FULL,26.58198314,35.64143484,DE,-8.613843,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100401_20100630_01.02,2,34°36'51.52"S,149°50'00.31"E,33°39'40.00"S,149°01'45.70"E,33°57'36.90"S,151°05'23.32"E,35°15'30.17"S,148°33'25.38"E,35°33'48.67"S,150°39'29.27"E,-34.61431,149.83342,-33.66111,149.02936,-33.96025,151.08981,-35.25838,148.55705,-35.56352,150.65813,LE07_L1TP_090084_20100520_20161214_01_T1,LE70900842010140ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010140ASA00
LE07_L1GT_090084_20100504_20161214_01_T2,LE70900842010124ASN00,2010/05/04,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/14,2010:124:23:42:14.8914999,2010:124:23:42:41.6454374,ASN - Alice Springs  Australia,Day,94,94,-1,-1,,,,9,N,LPGS_12.8.2,FULL,29.93850252,38.0274008,DE,6.774469,ETM_L1GT,ETM,DEFINITIVE,14561,16581,7281,8291,7281,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100401_20100630_01.02,2,34°36'50.54"S,149°48'18.40"E,33°39'43.06"S,149°00'03.02"E,33°57'40.39"S,151°03'42.98"E,35°15'29.30"S,148°31'41.84"E,35°33'48.24"S,150°37'48.07"E,-34.61404,149.80511,-33.66196,149.00084,-33.96122,151.06194,-35.25814,148.52829,-35.5634,150.63002,LE07_L1GT_090084_20100504_20161214_01_T2,LE70900842010124ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010124ASN00
LE07_L1TP_090084_20100418_20161214_01_T1,LE70900842010108ASN00,2010/04/18,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/14,2010:108:23:42:17.2811249,2010:108:23:42:44.0351874,ASN - Alice Springs  Australia,Day,13,12,126,4,5.963,2.984,5.163,9,N,LPGS_12.8.2,FULL,33.87619449,41.91764581,DE,13.089607,ETM_L1TP,ETM,DEFINITIVE,14521,16561,7261,8281,7261,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100401_20100630_01.02,2,34°36'48.42"S,149°46'51.85"E,33°39'40.79"S,148°58'31.40"E,33°57'38.45"S,151°02'11.51"E,35°15'27.22"S,148°30'15.05"E,35°33'46.80"S,150°36'21.49"E,-34.61345,149.78107,-33.66133,148.97539,-33.96068,151.03653,-35.25756,148.50418,-35.563,150.60597,LE07_L1TP_090084_20100418_20161214_01_T1,LE70900842010108ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010108ASN00
LE07_L1TP_090084_20100402_20161215_01_T1,LE70900842010092ASN00,2010/04/02,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/15,2010:092:23:42:16.8529374,2010:092:23:42:43.6069999,ASN - Alice Springs  Australia,Day,41,42,51,4,4.304,3.162,2.92,9,N,LPGS_12.8.2,FULL,38.03809183,47.21093525,DE,7.205593,ETM_L1TP,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100401_20100630_01.02,2,34°36'49.50"S,149°45'51.59"E,33°39'36.04"S,148°57'39.60"E,33°57'33.80"S,151°01'17.08"E,35°15'28.66"S,148°29'14.96"E,35°33'47.77"S,150°35'19.10"E,-34.61375,149.76433,-33.66001,148.961,-33.95939,151.02141,-35.25796,148.48749,-35.56327,150.58864,LE07_L1TP_090084_20100402_20161215_01_T1,LE70900842010092ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010092ASN00
LE07_L1TP_090084_20100317_20161215_01_T1,LE70900842010076ASN00,2010/03/17,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/15,2010:076:23:42:13.3114374,2010:076:23:42:40.0653749,ASN - Alice Springs  Australia,Day,36,36,160,4,4.475,2.955,3.361,9,N,LPGS_12.8.2,FULL,42.1079944,53.64477469,DE,-3.788161,ETM_L1TP,ETM,DEFINITIVE,14581,16561,7291,8281,7291,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100101_20100331_01.02,2,34°36'49.21"S,149°45'23.08"E,33°39'26.71"S,148°57'12.35"E,33°57'24.01"S,151°00'46.15"E,35°15'20.27"S,148°28'50.45"E,35°33'39.28"S,150°34'50.74"E,-34.61367,149.75641,-33.65742,148.95343,-33.95667,151.01282,-35.25563,148.48068,-35.56091,150.58076,LE07_L1TP_090084_20100317_20161215_01_T1,LE70900842010076ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010076ASN00
LE07_L1TP_090084_20100301_20161215_01_T2,LE70900842010060ASA00,2010/03/01,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/15,2010:060:23:42:07.1347500,2010:060:23:42:33.8887499,ASA - Alice Springs  Austrailia,Day,78,79,22,4,14.27,10.45,9.718,9,N,LPGS_12.8.2,FULL,45.90059111,60.70200747,DE,-9.294134,ETM_L1TP,ETM,DEFINITIVE,14541,16561,7271,8281,7271,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100101_20100331_01.02,2,34°36'46.91"S,149°45'18.14"E,33°39'32.33"S,148°57'08.06"E,33°57'29.95"S,151°00'39.71"E,35°15'22.03"S,148°28'45.34"E,35°33'41.04"S,150°34'43.32"E,-34.61303,149.75504,-33.65898,148.95224,-33.95832,151.01103,-35.25612,148.47926,-35.5614,150.5787,LE07_L1TP_090084_20100301_20161215_01_T2,LE70900842010060ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010060ASA00
LE07_L1GT_090084_20100213_20161215_01_T2,LE70900842010044ASA00,2010/02/13,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/15,2010:044:23:41:58.4735624,2010:044:23:42:25.2274999,ASA - Alice Springs  Austrailia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.2,FULL,49.33449469,67.68172818,DE,-7.612922,ETM_L1GT,ETM,DEFINITIVE,14561,16541,7281,8271,7281,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100101_20100331_01.02,2,34°36'46.69"S,149°45'29.88"E,33°39'30.82"S,148°57'15.48"E,33°57'28.87"S,151°00'47.92"E,35°15'20.99"S,148°28'55.99"E,35°33'40.64"S,150°34'54.59"E,-34.61297,149.7583,-33.65856,148.9543,-33.95802,151.01331,-35.25583,148.48222,-35.56129,150.58183,LE07_L1GT_090084_20100213_20161215_01_T2,LE70900842010044ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010044ASA00
LE07_L1TP_090084_20100128_20161215_01_T1,LE70900842010028ASN00,2010/01/28,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/15,2010:028:23:41:46.9782500,2010:028:23:42:13.7321250,ASN - Alice Springs  Australia,Day,7,9,108,4,4.633,3.418,3.127,9,N,LPGS_12.8.2,FULL,52.42325333,73.70479632,DE,-10.186396,ETM_L1TP,ETM,DEFINITIVE,14521,16561,7261,8281,7261,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100101_20100331_01.02,2,34°36'45.58"S,149°46'03.50"E,33°39'22.50"S,148°57'53.50"E,33°57'21.35"S,151°01'28.60"E,35°15'13.10"S,148°29'30.44"E,35°33'33.62"S,150°35'31.74"E,-34.61266,149.76764,-33.65625,148.96486,-33.95593,151.02461,-35.25364,148.49179,-35.55934,150.59215,LE07_L1TP_090084_20100128_20161215_01_T1,LE70900842010028ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010028ASN00
LE07_L1TP_090084_20100112_20161216_01_T1,LE70900842010012ASN00,2010/01/12,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/16,2010:012:23:41:33.4930624,2010:012:23:42:00.2469999,ASN - Alice Springs  Australia,Day,14,16,113,4,5.217,4.027,3.316,9,N,LPGS_12.8.2,FULL,55.15518092,77.82832765,DE,5.77973,ETM_L1TP,ETM,DEFINITIVE,14561,16561,7281,8281,7281,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100101_20100331_01.02,2,34°36'43.09"S,149°46'49.48"E,33°39'29.99"S,148°58'35.00"E,33°57'29.63"S,151°02'13.49"E,35°15'16.70"S,148°30'13.90"E,35°33'38.27"S,150°36'18.47"E,-34.61197,149.78041,-33.65833,148.97639,-33.95823,151.03708,-35.25464,148.50386,-35.56063,150.60513,LE07_L1TP_090084_20100112_20161216_01_T1,LE70900842010012ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010012ASN00
LE07_L1GT_090084_20091227_20161218_01_T2,LE70900842009361ASA00,2009/12/27,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/18,2009:361:23:41:17.8492500,2009:361:23:41:44.6031875,ASA - Alice Springs  Austrailia,Day,86,86,-1,-1,,,,9,N,LPGS_12.8.2,FULL,57.4059838,79.18022079,DE,-5.891409,ETM_L1GT,ETM,DEFINITIVE,14581,16561,7291,8281,7291,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20091001_20091231_01.02,2,34°36'40.14"S,149°47'50.46"E,33°39'19.80"S,148°59'38.36"E,33°57'20.48"S,151°03'17.53"E,35°15'07.52"S,148°31'13.01"E,35°33'29.38"S,150°37'18.59"E,-34.61115,149.79735,-33.6555,148.99399,-33.95569,151.05487,-35.25209,148.52028,-35.55816,150.62183,LE07_L1GT_090084_20091227_20161218_01_T2,LE70900842009361ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009361ASA00
LE07_L1TP_090084_20091211_20161218_01_T1,LE70900842009345ASN00,2009/12/11,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/18,2009:345:23:41:00.1698125,2009:345:23:41:26.9236875,ASN - Alice Springs  Australia,Day,0,0,133,4,5.133,3.544,3.713,9,N,LPGS_12.8.2,FULL,58.83654184,77.2184805,DE,6.268017,ETM_L1TP,ETM,DEFINITIVE,14581,16561,7291,8281,7291,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20091001_20091231_01.02,2,34°36'39.06"S,149°49'06.96"E,33°39'20.41"S,149°00'54.97"E,33°57'20.88"S,151°04'32.52"E,35°15'09.22"S,148°32'33.04"E,35°33'31.28"S,150°38'36.96"E,-34.61085,149.8186,-33.65567,149.01527,-33.9558,151.0757,-35.25256,148.54251,-35.55869,150.6436,LE07_L1TP_090084_20091211_20161218_01_T1,LE70900842009345ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009345ASN00
LE07_L1TP_090084_20091125_20161217_01_T1,LE70900842009329ASN00,2009/11/25,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/17,2009:329:23:40:49.0446249,2009:329:23:41:15.7985625,ASN - Alice Springs  Australia,Day,10,11,77,4,5.414,4.325,3.256,9,N,LPGS_12.8.2,FULL,58.94060614,72.23637752,DE,-9.0143,ETM_L1TP,ETM,DEFINITIVE,14581,16541,7291,8271,7291,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20091001_20091231_01.02,2,34°36'40.75"S,149°48'32.76"E,33°39'27.04"S,149°00'22.03"E,33°57'26.93"S,151°03'55.73"E,35°15'17.78"S,148°31'58.87"E,35°33'39.71"S,150°37'58.91"E,-34.61132,149.8091,-33.65751,149.00612,-33.95748,151.06548,-35.25494,148.53302,-35.56103,150.63303,LE07_L1TP_090084_20091125_20161217_01_T1,LE70900842009329ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009329ASN00
LE07_L1TP_090084_20091109_20161219_01_T1,LE70900842009313ASN00,2009/11/09,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/19,2009:313:23:40:37.0409374,2009:313:23:41:03.7949374,ASN - Alice Springs  Australia,Day,0,0,141,4,4.874,3.411,3.482,9,N,LPGS_12.8.2,FULL,57.30963858,65.57572181,DE,2.694026,ETM_L1TP,ETM,DEFINITIVE,14501,16561,7251,8281,7251,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20091001_20091231_01.02,2,34°36'39.71"S,149°47'59.42"E,33°39'27.94"S,148°59'51.94"E,33°57'28.04"S,151°03'23.15"E,35°15'14.44"S,148°31'27.23"E,35°33'35.75"S,150°37'24.74"E,-34.61103,149.79984,-33.65776,148.99776,-33.95779,151.05643,-35.25401,148.52423,-35.55993,150.62354,LE07_L1TP_090084_20091109_20161219_01_T1,LE70900842009313ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009313ASN00
LE07_L1GT_090084_20091024_20161217_01_T2,LE70900842009297ASN00,2009/10/24,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/17,2009:297:23:40:22.6193749,2009:297:23:40:49.3732500,ASN - Alice Springs  Australia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.2,FULL,53.89550048,58.98890188,DE,-1.170474,ETM_L1GT,ETM,DEFINITIVE,14561,16541,7281,8271,7281,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20091001_20091231_01.02,2,34°36'37.30"S,149°47'50.78"E,33°39'15.52"S,148°59'44.63"E,33°57'15.73"S,151°03'15.95"E,35°15'03.02"S,148°31'24.17"E,35°33'24.77"S,150°37'21.54"E,-34.61036,149.79744,-33.65431,148.99573,-33.95437,151.05443,-35.25084,148.52338,-35.55688,150.62265,LE07_L1GT_090084_20091024_20161217_01_T2,LE70900842009297ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009297ASN00
LE07_L1TP_090084_20091008_20161219_01_T1,LE70900842009281ASN00,2009/10/08,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/19,2009:281:23:40:05.9537500,2009:281:23:40:32.7076249,ASN - Alice Springs  Australia,Day,83,83,10,4,7.444,2.4,7.046,9,N,LPGS_12.8.2,FULL,49.08880934,53.47623642,DE,-1.282419,ETM_L1TP,ETM,DEFINITIVE,14541,16561,7271,8281,7271,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20091001_20091231_01.02,2,34°36'39.82"S,149°48'05.54"E,33°39'20.59"S,148°59'56.44"E,33°57'21.46"S,151°03'30.82"E,35°15'09.72"S,148°31'31.22"E,35°33'32.08"S,150°37'31.76"E,-34.61106,149.80154,-33.65572,148.99901,-33.95596,151.05856,-35.2527,148.52534,-35.55891,150.62549,LE07_L1TP_090084_20091008_20161219_01_T1,LE70900842009281ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009281ASN00
LE07_L1GT_090084_20090922_20161217_01_T2,LE70900842009265ASN00,2009/09/22,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/17,2009:265:23:40:13.0490624,2009:265:23:40:39.8031250,ASN - Alice Springs  Australia,Day,97,97,-1,-1,,,,9,N,LPGS_12.8.2,FULL,43.54903746,49.07989923,DE,.3963,ETM_L1GT,ETM,DEFINITIVE,14501,16541,7251,8271,7251,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090701_20090930_01.02,2,34°36'55.33"S,149°48'49.61"E,33°39'39.85"S,149°00'36.04"E,33°57'34.42"S,151°04'11.82"E,35°15'29.95"S,148°32'18.74"E,35°33'46.40"S,150°38'20.69"E,-34.61537,149.81378,-33.66107,149.01001,-33.95956,151.06995,-35.25832,148.53854,-35.56289,150.63908,LE07_L1GT_090084_20090922_20161217_01_T2,LE70900842009265ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009265ASN00
LE07_L1GT_090084_20090906_20161218_01_T2,LE70900842009249ASA00,2009/09/06,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/18,2009:249:23:40:14.6958749,2009:249:23:40:41.4499375,ASA - Alice Springs  Austrailia,Day,94,94,-1,-1,,,,9,N,LPGS_12.8.2,FULL,37.8236029,45.62467526,DE,-15.828369,ETM_L1GT,ETM,DEFINITIVE,14561,16541,7281,8271,7281,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090701_20090930_01.02,2,34°36'54.83"S,149°49'25.64"E,33°39'44.46"S,149°01'10.31"E,33°57'40.18"S,151°04'49.37"E,35°15'33.19"S,148°32'51.00"E,35°33'50.44"S,150°38'56.47"E,-34.61523,149.82379,-33.66235,149.01953,-33.96116,151.08038,-35.25922,148.5475,-35.56401,150.64902,LE07_L1GT_090084_20090906_20161218_01_T2,LE70900842009249ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009249ASA00
